Spelling,Corrected,Suggestion,Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wednesday,,wednesday,I need to delete the <EXPENSE_ITEM>#0 expense for <AMOUNT>#0 dollars from last Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_REPORT>#0's,,<EXPENSE_REPORT>#0's,Provide the <EXPENSE_REPORT>#0's total expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0''s,,'<EXPENSE_ITEM>#0''s,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labelled,,labelled,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0',,'<EXPENSE_ITEM>#0',Remove all expenses that total <AMOUNT>#0 dollars are dated <DATE>#0 and reference '<EXPENSE_ITEM>#0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0',,<EXPENSE_ITEM>#0',"I got an expense for <AMOUNT>#0 dollars that I called ""<EXPENSE_ITEM>#0' with <PERSON>#0 and <PERSON>#1 that I need to erase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#000,,$<AMOUNT>#000,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#100,,$<AMOUNT>#100,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<DATE>#0s,,<DATE>#0s,Change <DATE>#0s expense of $<AMOUNT>#000 for <EXPENSE_ITEM>#0 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0s,,<EXPENSE_ITEM>#0s,Show me <EXPENSE_ITEM>#0s for <PERSON>#0 <PERSON>#1 and <PERSON>#2 for <AMOUNT>#0 dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0<PERSON>#1<PERSON>#2,,<PERSON>#0<PERSON>#1<PERSON>#2,<PERSON>#0<PERSON>#1<PERSON>#2 and <PERSON>#3 split the <AMOUNT>#0 dollars <EXPENSE_ITEM>#0 fare <DATE>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbere,,wbere,Show wbere <PERSON>#0 is in the company organization list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-business,,non-business,Will you display the hierarchy of the manager of <PERSON>#0 then display the non-business phone number of the same person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbat,,wbat,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pbone,,pbone,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adresss,,adresss,show me a non office number and email adresss for his manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hierarcy,,hierarcy,Provide the hierarcy with manager included for their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-work,,non-work,who is <PERSON>#0's HR person forward their non-work phone number to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0s',,<PERSON>#0s',Find and display <PERSON>#0s' HR persons personal phone number and send to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0maybe,,<PERSON>#0maybe,I need human resources for <PERSON>#0maybe their address and the cell number of whomever is in charge of him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nubmer,,nubmer,Who manages <PERSON>#0 and what is their phone nubmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peter's,,peter's,show me the phone number of Peter's HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manageer,,manageer,Would you get me the phone number of his manageer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonoffice,,nonoffice,address and nonoffice phone number of <PERSON>#0 manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dispalyed,,dispalyed,Also I need <PERSON>#0 managers email address dispalyed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manager'a,,manager'a,Pull up <PERSON>#0's manager's address and the info for his manager'a manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
email-,,email-,please show me the email- address of their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crete,,crete,Crete expense report for <EXPENSE_REPORT>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expence,,expence,Cancel the <AMOUNT>#0 dollar <EXPENSE_ITEM>#0 expence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wednesday,,wednesday,I need to delete the <EXPENSE_ITEM>#0 expense for <AMOUNT>#0 dollars from last Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_REPORT>#0's,,<EXPENSE_REPORT>#0's,Provide the <EXPENSE_REPORT>#0's total expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0''s,,'<EXPENSE_ITEM>#0''s,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labelled,,labelled,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0',,'<EXPENSE_ITEM>#0',Remove all expenses that total <AMOUNT>#0 dollars are dated <DATE>#0 and reference '<EXPENSE_ITEM>#0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0',,<EXPENSE_ITEM>#0',"I got an expense for <AMOUNT>#0 dollars that I called ""<EXPENSE_ITEM>#0' with <PERSON>#0 and <PERSON>#1 that I need to erase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#000,,$<AMOUNT>#000,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#100,,$<AMOUNT>#100,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<DATE>#0s,,<DATE>#0s,Change <DATE>#0s expense of $<AMOUNT>#000 for <EXPENSE_ITEM>#0 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0s,,<EXPENSE_ITEM>#0s,Show me <EXPENSE_ITEM>#0s for <PERSON>#0 <PERSON>#1 and <PERSON>#2 for <AMOUNT>#0 dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0<PERSON>#1<PERSON>#2,,<PERSON>#0<PERSON>#1<PERSON>#2,<PERSON>#0<PERSON>#1<PERSON>#2 and <PERSON>#3 split the <AMOUNT>#0 dollars <EXPENSE_ITEM>#0 fare <DATE>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbere,,wbere,Show wbere <PERSON>#0 is in the company organization list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-business,,non-business,Will you display the hierarchy of the manager of <PERSON>#0 then display the non-business phone number of the same person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbat,,wbat,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pbone,,pbone,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adresss,,adresss,show me a non office number and email adresss for his manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hierarcy,,hierarcy,Provide the hierarcy with manager included for their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-work,,non-work,who is <PERSON>#0's HR person forward their non-work phone number to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0s',,<PERSON>#0s',Find and display <PERSON>#0s' HR persons personal phone number and send to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0maybe,,<PERSON>#0maybe,I need human resources for <PERSON>#0maybe their address and the cell number of whomever is in charge of him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nubmer,,nubmer,Who manages <PERSON>#0 and what is their phone nubmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peter's,,peter's,show me the phone number of Peter's HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manageer,,manageer,Would you get me the phone number of his manageer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonoffice,,nonoffice,address and nonoffice phone number of <PERSON>#0 manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dispalyed,,dispalyed,Also I need <PERSON>#0 managers email address dispalyed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manager'a,,manager'a,Pull up <PERSON>#0's manager's address and the info for his manager'a manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
email-,,email-,please show me the email- address of their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crete,,crete,Crete expense report for <EXPENSE_REPORT>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expence,,expence,Cancel the <AMOUNT>#0 dollar <EXPENSE_ITEM>#0 expence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wednesday,,wednesday,I need to delete the <EXPENSE_ITEM>#0 expense for <AMOUNT>#0 dollars from last Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_REPORT>#0's,,<EXPENSE_REPORT>#0's,Provide the <EXPENSE_REPORT>#0's total expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0''s,,'<EXPENSE_ITEM>#0''s,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labelled,,labelled,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0',,'<EXPENSE_ITEM>#0',Remove all expenses that total <AMOUNT>#0 dollars are dated <DATE>#0 and reference '<EXPENSE_ITEM>#0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0',,<EXPENSE_ITEM>#0',"I got an expense for <AMOUNT>#0 dollars that I called ""<EXPENSE_ITEM>#0' with <PERSON>#0 and <PERSON>#1 that I need to erase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#000,,$<AMOUNT>#000,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#100,,$<AMOUNT>#100,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<DATE>#0s,,<DATE>#0s,Change <DATE>#0s expense of $<AMOUNT>#000 for <EXPENSE_ITEM>#0 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0s,,<EXPENSE_ITEM>#0s,Show me <EXPENSE_ITEM>#0s for <PERSON>#0 <PERSON>#1 and <PERSON>#2 for <AMOUNT>#0 dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0<PERSON>#1<PERSON>#2,,<PERSON>#0<PERSON>#1<PERSON>#2,<PERSON>#0<PERSON>#1<PERSON>#2 and <PERSON>#3 split the <AMOUNT>#0 dollars <EXPENSE_ITEM>#0 fare <DATE>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbere,,wbere,Show wbere <PERSON>#0 is in the company organization list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-business,,non-business,Will you display the hierarchy of the manager of <PERSON>#0 then display the non-business phone number of the same person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbat,,wbat,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pbone,,pbone,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adresss,,adresss,show me a non office number and email adresss for his manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hierarcy,,hierarcy,Provide the hierarcy with manager included for their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-work,,non-work,who is <PERSON>#0's HR person forward their non-work phone number to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0s',,<PERSON>#0s',Find and display <PERSON>#0s' HR persons personal phone number and send to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0maybe,,<PERSON>#0maybe,I need human resources for <PERSON>#0maybe their address and the cell number of whomever is in charge of him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nubmer,,nubmer,Who manages <PERSON>#0 and what is their phone nubmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peter's,,peter's,show me the phone number of Peter's HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manageer,,manageer,Would you get me the phone number of his manageer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonoffice,,nonoffice,address and nonoffice phone number of <PERSON>#0 manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dispalyed,,dispalyed,Also I need <PERSON>#0 managers email address dispalyed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manager'a,,manager'a,Pull up <PERSON>#0's manager's address and the info for his manager'a manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
email-,,email-,please show me the email- address of their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crete,,crete,Crete expense report for <EXPENSE_REPORT>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expence,,expence,Cancel the <AMOUNT>#0 dollar <EXPENSE_ITEM>#0 expence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wednesday,,wednesday,I need to delete the <EXPENSE_ITEM>#0 expense for <AMOUNT>#0 dollars from last Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_REPORT>#0's,,<EXPENSE_REPORT>#0's,Provide the <EXPENSE_REPORT>#0's total expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0''s,,'<EXPENSE_ITEM>#0''s,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labelled,,labelled,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0',,'<EXPENSE_ITEM>#0',Remove all expenses that total <AMOUNT>#0 dollars are dated <DATE>#0 and reference '<EXPENSE_ITEM>#0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0',,<EXPENSE_ITEM>#0',"I got an expense for <AMOUNT>#0 dollars that I called ""<EXPENSE_ITEM>#0' with <PERSON>#0 and <PERSON>#1 that I need to erase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#000,,$<AMOUNT>#000,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#100,,$<AMOUNT>#100,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<DATE>#0s,,<DATE>#0s,Change <DATE>#0s expense of $<AMOUNT>#000 for <EXPENSE_ITEM>#0 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0s,,<EXPENSE_ITEM>#0s,Show me <EXPENSE_ITEM>#0s for <PERSON>#0 <PERSON>#1 and <PERSON>#2 for <AMOUNT>#0 dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0<PERSON>#1<PERSON>#2,,<PERSON>#0<PERSON>#1<PERSON>#2,<PERSON>#0<PERSON>#1<PERSON>#2 and <PERSON>#3 split the <AMOUNT>#0 dollars <EXPENSE_ITEM>#0 fare <DATE>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbere,,wbere,Show wbere <PERSON>#0 is in the company organization list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-business,,non-business,Will you display the hierarchy of the manager of <PERSON>#0 then display the non-business phone number of the same person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbat,,wbat,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pbone,,pbone,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adresss,,adresss,show me a non office number and email adresss for his manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hierarcy,,hierarcy,Provide the hierarcy with manager included for their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-work,,non-work,who is <PERSON>#0's HR person forward their non-work phone number to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0s',,<PERSON>#0s',Find and display <PERSON>#0s' HR persons personal phone number and send to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0maybe,,<PERSON>#0maybe,I need human resources for <PERSON>#0maybe their address and the cell number of whomever is in charge of him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nubmer,,nubmer,Who manages <PERSON>#0 and what is their phone nubmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peter's,,peter's,show me the phone number of Peter's HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manageer,,manageer,Would you get me the phone number of his manageer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonoffice,,nonoffice,address and nonoffice phone number of <PERSON>#0 manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dispalyed,,dispalyed,Also I need <PERSON>#0 managers email address dispalyed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manager'a,,manager'a,Pull up <PERSON>#0's manager's address and the info for his manager'a manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
email-,,email-,please show me the email- address of their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crete,,crete,Crete expense report for <EXPENSE_REPORT>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expence,,expence,Cancel the <AMOUNT>#0 dollar <EXPENSE_ITEM>#0 expence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wednesday,,wednesday,I need to delete the <EXPENSE_ITEM>#0 expense for <AMOUNT>#0 dollars from last Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_REPORT>#0's,,<EXPENSE_REPORT>#0's,Provide the <EXPENSE_REPORT>#0's total expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0''s,,'<EXPENSE_ITEM>#0''s,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labelled,,labelled,Delete all amounts that are relevant to '<EXPENSE_ITEM>#0''s total <AMOUNT>#0 dollars and are labelled with <DATE>#0's date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'<EXPENSE_ITEM>#0',,'<EXPENSE_ITEM>#0',Remove all expenses that total <AMOUNT>#0 dollars are dated <DATE>#0 and reference '<EXPENSE_ITEM>#0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0',,<EXPENSE_ITEM>#0',"I got an expense for <AMOUNT>#0 dollars that I called ""<EXPENSE_ITEM>#0' with <PERSON>#0 and <PERSON>#1 that I need to erase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#000,,$<AMOUNT>#000,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$<AMOUNT>#100,,$<AMOUNT>#100,Change the expense for <EXPENSE_ITEM>#0 <DATE>#0 from $<AMOUNT>#000 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<DATE>#0s,,<DATE>#0s,Change <DATE>#0s expense of $<AMOUNT>#000 for <EXPENSE_ITEM>#0 to $<AMOUNT>#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_ITEM>#0s,,<EXPENSE_ITEM>#0s,Show me <EXPENSE_ITEM>#0s for <PERSON>#0 <PERSON>#1 and <PERSON>#2 for <AMOUNT>#0 dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0<PERSON>#1<PERSON>#2,,<PERSON>#0<PERSON>#1<PERSON>#2,<PERSON>#0<PERSON>#1<PERSON>#2 and <PERSON>#3 split the <AMOUNT>#0 dollars <EXPENSE_ITEM>#0 fare <DATE>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbere,,wbere,Show wbere <PERSON>#0 is in the company organization list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-business,,non-business,Will you display the hierarchy of the manager of <PERSON>#0 then display the non-business phone number of the same person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wbat,,wbat,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pbone,,pbone,Wbat is the pbone number for <PERSON>#0's HR contact; do not want the office general number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adresss,,adresss,show me a non office number and email adresss for his manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hierarcy,,hierarcy,Provide the hierarcy with manager included for their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-work,,non-work,who is <PERSON>#0's HR person forward their non-work phone number to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0s',,<PERSON>#0s',Find and display <PERSON>#0s' HR persons personal phone number and send to <PERSON>#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<PERSON>#0maybe,,<PERSON>#0maybe,I need human resources for <PERSON>#0maybe their address and the cell number of whomever is in charge of him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nubmer,,nubmer,Who manages <PERSON>#0 and what is their phone nubmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peter's,,peter's,show me the phone number of Peter's HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manageer,,manageer,Would you get me the phone number of his manageer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonoffice,,nonoffice,address and nonoffice phone number of <PERSON>#0 manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dispalyed,,dispalyed,Also I need <PERSON>#0 managers email address dispalyed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manager'a,,manager'a,Pull up <PERSON>#0's manager's address and the info for his manager'a manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
email-,,email-,please show me the email- address of their admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crete,,crete,Crete expense report for <EXPENSE_REPORT>#0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expence,,expence,Cancel the <AMOUNT>#0 dollar <EXPENSE_ITEM>#0 expence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wednesday,,wednesday,I need to delete the <EXPENSE_ITEM>#0 expense for <AMOUNT>#0 dollars from last Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<EXPENSE_REPORT>#0's,,<EXPENSE_REPORT>#0's,Provide the <EXPENSE_REPORT>#0's total expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
